,date,category_id,category,headline,articles,url
721,2020-01-12,2,politics,Elizabeth Warren Says Bernie Sanders Sent Volunteers ‘Out to Trash Me’,Ms. Warren said she was “disappointed” the Sanders campaign had used a script for volunteers that suggested she appealed mainly to highly educated voters. Mr. Sanders called her a good friend and said reports of tension were overblown.,https://www.nytimes.com/2020/01/12/us/politics/warren-sanders.html
722,2020-01-12,2,politics,Judge Judy Has Issued Her Decision: She Likes Michael Bloomberg,"Judith Sheindlin, the no-nonsense TV megastar, is entering politics by campaigning for Mr. Bloomberg, the former New York mayor. It was not as unlikely a pairing as it might seem.",https://www.nytimes.com/2020/01/12/us/politics/judge-judy-michael-bloomberg.html
723,2020-01-12,4,business,Labor Dept. Rule to Curb Lawsuits by Franchise Workers,The rule could limit the exposure of companies like McDonald’s to wage claims and other complaints. It effectively replaces a more labor-friendly Obama-era approach.,https://www.nytimes.com/2020/01/12/business/economy/labor-rule.html
724,2020-01-12,3,arts,When News Upstages an Opera Performance,"On three successive nights at the Metropolitan Opera, the emphasis was on larger issues and personal stories.",https://www.nytimes.com/2020/01/12/arts/music/metropolitan-opera-la-boheme.html
725,2020-01-12,1,world,Ukrainian Flight 752: How a Plane Came Down in 7 Minutes,Video verified by The New York Times shows that the Iranian military fired two missiles at the passenger jet. Here’s everything we know about what happened in that seven-minute flight.,https://www.nytimes.com/video/world/middleeast/100000006911696/iran-crash.html
726,2020-01-12,2,politics,"Trump, Shifting Arguments, Urges Swift Dismissal of Impeachment Charges",The president injected new instability into his looming impeachment trial as Speaker Nancy Pelosi warned that nothing could “erase” the stain on his presidency.,https://www.nytimes.com/2020/01/12/us/politics/trump-impeachment-trial.html
727,2020-01-12,0,opinion,F.D.R. Got It. Most Democrats Don’t.,"Government needs to be seen, not hidden.",https://www.nytimes.com/2020/01/12/opinion/fdr-warren-2020.html
728,2020-01-12,2,politics,"Schumer, Eyeing Senate’s Top Job, Navigates Tricky Impeachment Terrain","Senator Chuck Schumer, the minority leader, knows the Senate is unlikely to convict President Trump. So he is focusing on what constitutes a fair trial — and trying to put Republicans in a box.",https://www.nytimes.com/2020/01/12/us/politics/chuck-schumer-impeachment.html
729,2020-01-12,2,politics,Trump’s Impeachment Team Takes Shape as Trial Looms,"The basic configuration of the president’s defense team has been established, but other aspects have yet to be determined.",https://www.nytimes.com/2020/01/12/us/politics/trump-impeachment-strategy.html
730,2020-01-13,1,world,Iran Cracks Down as Protests Over Downing of Airliner Grow,"Remarkably, some criticism is coming from some within the government’s hard-line power base.",https://www.nytimes.com/2020/01/12/world/middleeast/iran-plane-protests.html
731,2020-01-13,2,politics,Joe Biden’s Vote for War,"In October 2002, he was one of 77 senators who gave President George W. Bush the authority to use force in Iraq. He is still trying to explain that choice.",https://www.nytimes.com/2020/01/12/us/politics/joe-biden-iraq-war.html
732,2020-01-13,1,world,"Hong Kong Denies Entry to Human Rights Watch Director, Group Says","Kenneth Roth, executive director of the organization, said immigration officials turned him away at the airport in what some saw as the latest sign of deteriorating freedoms in the city.",https://www.nytimes.com/2020/01/12/world/asia/kenneth-roth-hong-kong.html
733,2020-01-13,2,politics,The Trump Administration’s Fluctuating Explanations for the Suleimani Strike,"Over 10 days, officials have struggled to rationalize the decision that risked a war with Iran.",https://www.nytimes.com/2020/01/12/us/politics/trump-suleimani-explanations.html
734,2020-01-13,5,sports,What We Learned in the N.F.L.’s Divisional Round,"The Titans pulled off a stunning upset, the Chiefs won in a blowout, the 49ers got healthy and the Packers survived a comeback attempt. The conference championship field is set.",https://www.nytimes.com/2020/01/13/sports/football/49ers-packers-chiefs-titans.html
735,2020-01-13,3,arts,What’s on TV Monday: ‘The New Pope’ and ‘On the Basis of Sex’,The “Young Pope” sequel series debuts on HBO. And Ruth Bader Ginsburg’s story comes to Showtime.,https://www.nytimes.com/2020/01/13/arts/television/whats-on-tv-monday-the-new-pope-and-on-the-basis-of-sex.html
736,2020-01-13,4,business,"Away C.E.O. Is Back, Just Weeks After Stepping Down","Former employees of the luggage start-up told a tech website that Steph Korey had created a toxic culture. She stepped aside. But now, she says that was a mistake.",https://www.nytimes.com/2020/01/13/business/steph-korey-away.html
737,2020-01-13,5,sports,"As Joe Burrow Spoke of Hunger, His Hometown Felt the Lift",The L.S.U. quarterback’s comments after winning the Heisman Trophy resonated with a region that struggles with poverty.,https://www.nytimes.com/2020/01/13/sports/as-joe-burrow-spoke-of-hunger-his-hometown-felt-the-lift.html
738,2020-01-13,1,world,Desperate Residents Ignore Dangers of Philippine Volcano and Return Home,The perilous situation did not deter some people from returning to their homes after they initially fled to safety amid warnings of a “violent tsunami.”,https://www.nytimes.com/2020/01/13/world/asia/volcano-philippines-taal.html
739,2020-01-13,0,opinion,The Choice,Nine candidates. Fifteen New York Times journalists. On the record. Let us help you decide who should be the Democratic nominee.,https://www.nytimes.com/interactive/2020/01/13/opinion/election-nytimes-the-choice.html
740,2020-01-13,0,opinion,Tom Steyer’s Top Priority Isn’t Climate Change,Mr. Steyer interviews for The New York Times’s endorsement.,https://www.nytimes.com/interactive/2020/01/13/opinion/tom-steyer-nytimes-interview.html
741,2020-01-13,0,opinion,Bernie Sanders Wants to Change Your Mind,Mr. Sanders interviews for The New York Times’s endorsement.,https://www.nytimes.com/interactive/2020/01/13/opinion/bernie-sanders-nytimes-interview.html
742,2020-01-13,0,opinion,Effortless Environmentalism,Here are some easy ways to live more gently on the earth. The key word here is “easy.”,https://www.nytimes.com/2020/01/13/opinion/earth-environmentalism.html
743,2020-01-13,0,opinion,Progressives Are the Real Pragmatists,Medicaid expansion is just the latest example of how liberal policies make for good politics.,https://www.nytimes.com/2020/01/13/opinion/medicaid-expansion.html
744,2020-01-13,0,opinion,Capitalism and ‘Culturecide’,The idea of ‘cultural differences’ has been used as a justification for some of humanity’s worst crimes.,https://www.nytimes.com/2020/01/13/opinion/ai-weiwei-germany-china.html
745,2020-01-13,0,opinion,"Trump’s Frightening Vision of the Presidency Is on Trial, Too",The president believes that what is good for him and what is good for the country are indistinguishable.,https://www.nytimes.com/2020/01/13/opinion/impeachment-trump-presidency.html
746,2020-01-13,4,business,The Iowa Reporter in the Middle of the 2020 Action,"Every four years, the top political correspondent at The Des Moines Register has a big role to play. Now it’s Brianne Pfannenstiel’s turn.",https://www.nytimes.com/2020/01/13/business/media/who-is-brianne-pfannenstiel.html
747,2020-01-13,2,politics,"In McGahn Case, an Epic Constitutional Showdown",The Supreme Court has never definitively resolved whether Congress can sue the president.,https://www.nytimes.com/2020/01/13/us/politics/mcgahn-trump-congress-lawsuit.html
748,2020-01-13,2,politics,Trump’s Iran Strategy May Cost Him in 2020 Election,Part of President Trump’s appeal reflected his criticisms of America’s entanglements abroad. The uncertainty in the Middle East could threaten his re-election chances.,https://www.nytimes.com/2020/01/13/us/politics/trump-iran-war.html
749,2020-01-13,0,opinion,The Bearable Whiteness of ‘Little Women’,There is a fine line between a story that is about the worldview of a specific person and one that declares that this worldview is the only one that matters.,https://www.nytimes.com/2020/01/13/opinion/sunday/little-women-movie-race.html
750,2020-01-13,2,politics,Bernie Sanders Says He’d Consider Releasing List of Supreme Court Picks,"In an interview with the editorial board of The New York Times, the senator touched on a broad range of subjects, including China, gun control and wishing people happy birthday.",https://www.nytimes.com/2020/01/13/us/politics/bernie-sanders-supreme-court-judges.html
751,2020-01-13,5,sports,Keys for the Clemson-L.S.U. National Title Game,"The teams competing for a national title have two of the top quarterbacks, two of the top running backs and the luxury of rest.",https://www.nytimes.com/2020/01/13/sports/LSU-clemson-national-title-game.html
752,2020-01-13,1,world,Iran’s Only Female Olympic Medalist Defects Over ‘Lies’ and ‘Injustice’,"Kimia Alizadeh, 21, announced her decision in an Instagram post featuring a photo from the 2016 Summer Games, where she won a bronze medal in taekwondo.",https://www.nytimes.com/2020/01/13/world/middleeast/kimia-alizadeh-iran-defection.html
753,2020-01-13,1,world,Ex-Judge Reveals Secrets of How Cuba Suppresses Dissent,"Edel González Jiménez says he is not a defector, but a firm believer in the Cuban system who wants to see it reformed.",https://www.nytimes.com/2020/01/13/world/americas/cuba-judge.html
754,2020-01-13,4,business,Away’s Once and Future C.E.O.,Steph Korey stepped aside as chief of the hip luggage maker last month after internet backlash over her management style. She’ll return as co-C.E.O.,https://www.nytimes.com/2020/01/13/business/dealbook/away-ceo-steph-korey.html
755,2020-01-13,5,sports,"Back in A.F.C. Title Game, Patrick Mahomes Is Eager for More","After falling behind, 24-0, in the second quarter, the Chiefs rallied behind their quarterback.",https://www.nytimes.com/2020/01/13/sports/football/patrick-mahomes-chiefs-playoffs.html
756,2020-01-13,5,sports,"Kyrie Irving Is Back, as if He Never Left","After a 26-game absence, and just a week after talking about having surgery, Irving was almost perfect.",https://www.nytimes.com/2020/01/13/sports/kyrie-irving-brooklyn-nets.html
757,2020-01-13,4,business,Canadian C.E.O. Tweets His Anger at U.S. Over Jet Downed in Iran,"Michael McCain of Maple Leaf Foods blamed ill-conceived plans for diversions and “a narcissist in Washington” for the deaths of Canadians, including a colleague’s family.",https://www.nytimes.com/2020/01/13/business/maple-leaf-foods-canada-iran-crash.html
758,2020-01-13,4,business,Australia’s Fires Test Its Winning Growth Formula,The country’s vulnerable environment and growing dependence on China have raised questions about the sustainability of its economic success.,https://www.nytimes.com/2020/01/13/business/australia-economy-wildfires.html
759,2020-01-13,0,opinion,Democrats Run From Their Own Shadows,Don’t buy into a campaign of fear on criminal justice reforms.,https://www.nytimes.com/2020/01/13/opinion/new-york-bail-reform.html
760,2020-01-13,1,world,"Iran Protests Rage Over Downed Jet, as Lawmakers Demand Accountability","Protesters chanted against Iran’s clerical rulers for a third day, while several prominent newscasters quit their jobs, apologizing for having broadcast lies.",https://www.nytimes.com/2020/01/13/world/middleeast/iran-plane-crash-missile.html
761,2020-01-13,1,world,Why Dutch Officials Want You to Forget the Country of Holland,The government has started to rebrand the country as the Netherlands to enhance its image in the face of global competition.,https://www.nytimes.com/2020/01/13/world/europe/holland-netherlands-new-name.html
762,2020-01-13,2,politics,Cory Booker’s Exit From 2020 Race Ends a Once-Promising Political Chapter,"The New Jersey senator, who built his campaign around a message of unity, was unable to catch on with substantial numbers of voters and ended his quest before voting began.",https://www.nytimes.com/2020/01/13/us/politics/cory-booker-drops-out.html
